Date,High,Low,Open,Close,Volume,Adj Close
2018-03-06,131.83999633789062,130.74000549316406,131.67999267578125,131.33999633789062,194900.0,131.33999633789062
2018-03-07,130.0,128.41000366210938,129.47999572753906,129.82000732421875,284100.0,129.82000732421875
2018-03-08,129.80999755859375,128.72999572753906,129.1999969482422,129.55999755859375,233800.0,129.55999755859375
2018-03-09,130.1300048828125,127.86000061035156,128.6199951171875,129.6999969482422,473000.0,129.6999969482422
2018-03-12,131.0,130.0399932861328,130.0399932861328,130.33999633789062,144000.0,130.33999633789062
2018-03-13,131.1699981689453,129.6699981689453,130.66000366210938,130.0,174200.0,130.0
2018-03-14,131.2100067138672,129.8699951171875,131.2100067138672,130.0,116100.0,130.0
2018-03-15,131.0,129.92999267578125,130.55999755859375,130.38999938964844,102400.0,130.38999938964844
2018-03-16,130.41000366210938,129.89999389648438,130.0800018310547,129.91000366210938,91400.0,129.91000366210938
2018-03-19,129.35000610351562,127.25,129.16000366210938,127.83999633789062,179500.0,127.83999633789062
2018-03-20,129.38999938964844,128.52000427246094,128.5500030517578,129.25,69100.0,129.25
2018-03-21,130.1999969482422,128.8699951171875,129.2899932861328,129.27999877929688,110500.0,129.27999877929688
2018-03-22,128.64999389648438,126.94999694824219,128.30999755859375,127.0199966430664,177300.0,127.0199966430664
2018-03-23,126.72000122070312,124.45999908447266,126.44999694824219,124.5,223200.0,124.5
2018-03-26,127.48999786376953,125.25,126.2699966430664,127.30999755859375,158700.0,127.30999755859375
2018-03-27,130.11000061035156,127.55000305175781,129.47999572753906,128.0399932861328,347600.0,128.0399932861328
2018-03-28,129.74000549316406,128.13999938964844,128.2100067138672,129.3699951171875,348300.0,129.3699951171875
2018-03-29,130.9499969482422,129.0800018310547,130.0,130.3699951171875,165000.0,130.3699951171875
2018-04-02,128.9499969482422,125.8499984741211,128.9499969482422,126.58999633789062,260000.0,126.58999633789062
2018-04-03,128.47000122070312,126.91999816894531,127.11000061035156,128.35000610351562,233100.0,128.35000610351562
2018-04-04,127.91999816894531,125.7699966430664,125.97000122070312,127.76000213623047,396400.0,127.76000213623047
2018-04-05,127.88999938964844,126.93000030517578,127.33999633789062,127.4000015258789,437300.0,127.4000015258789
2018-04-06,126.51000213623047,124.44999694824219,126.12000274658203,125.37000274658203,420600.0,125.37000274658203
2018-04-09,127.22000122070312,125.7300033569336,126.25,126.16999816894531,233200.0,126.16999816894531
2018-04-10,128.52999877929688,127.76000213623047,127.9800033569336,128.25999450683594,303400.0,128.25999450683594
2018-04-11,128.52999877929688,127.72000122070312,128.00999450683594,127.80999755859375,155000.0,127.80999755859375
2018-04-12,129.02000427246094,128.3000030517578,128.5800018310547,128.6300048828125,134500.0,128.6300048828125
2018-04-13,128.9499969482422,128.22000122070312,128.85000610351562,128.52999877929688,89000.0,128.52999877929688
2018-04-16,129.33999633789062,128.7100067138672,129.16000366210938,128.82000732421875,137300.0,128.82000732421875
2018-04-17,129.41000366210938,128.50999450683594,128.97999572753906,129.33999633789062,174100.0,129.33999633789062
2018-04-18,129.6300048828125,129.02000427246094,129.47000122070312,129.07000732421875,199600.0,129.07000732421875
2018-04-19,128.7899932861328,128.0,128.7899932861328,128.49000549316406,148000.0,128.49000549316406
2018-04-20,129.33999633789062,128.8000030517578,128.9499969482422,129.22999572753906,214600.0,129.22999572753906
2018-04-23,129.3699951171875,128.74000549316406,129.36000061035156,129.07000732421875,117600.0,129.07000732421875
2018-04-24,130.63999938964844,129.0800018310547,130.5,129.47000122070312,145600.0,129.47000122070312
2018-04-25,131.27000427246094,130.5399932861328,130.72999572753906,131.10000610351562,181500.0,131.10000610351562
2018-04-26,131.8699951171875,131.11000061035156,131.39999389648438,131.61000061035156,105800.0,131.61000061035156
2018-04-27,131.64999389648438,130.91000366210938,131.38999938964844,131.00999450683594,116900.0,131.00999450683594
2018-04-30,131.83999633789062,130.80999755859375,131.25999450683594,130.97999572753906,170600.0,130.97999572753906
2018-05-01,131.0,130.14999389648438,130.69000244140625,130.97000122070312,127000.0,130.97000122070312
2018-05-02,131.0,130.10000610351562,131.0,130.17999267578125,127100.0,130.17999267578125
2018-05-03,130.52999877929688,129.10000610351562,129.92999267578125,130.11000061035156,109500.0,130.11000061035156
2018-05-04,131.32000732421875,129.5399932861328,129.89999389648438,131.32000732421875,109800.0,131.32000732421875
2018-05-07,131.94000244140625,131.14999389648438,131.39999389648438,131.50999450683594,114300.0,131.50999450683594
2018-05-08,130.97999572753906,130.4499969482422,130.6300048828125,130.89999389648438,133800.0,130.89999389648438
2018-05-09,136.2899932861328,134.9600067138672,135.13999938964844,136.2899932861328,364800.0,136.2899932861328
2018-05-10,138.67999267578125,138.14999389648438,138.35000610351562,138.38999938964844,198400.0,138.38999938964844
2018-05-11,138.16000366210938,137.60000610351562,137.97999572753906,138.07000732421875,140600.0,138.07000732421875
2018-05-14,138.4499969482422,138.0,138.0399932861328,138.13999938964844,98800.0,138.13999938964844
2018-05-15,136.4600067138672,135.92999267578125,136.44000244140625,136.22000122070312,148700.0,136.22000122070312
2018-05-16,137.66000366210938,136.85000610351562,136.92999267578125,137.35000610351562,100900.0,137.35000610351562
2018-05-17,137.05999755859375,136.4600067138672,137.0,136.6699981689453,73100.0,136.6699981689453
2018-05-18,136.5,135.6699981689453,136.5,136.0399932861328,168600.0,136.0399932861328
2018-05-21,136.57000732421875,136.02999877929688,136.49000549316406,136.4499969482422,81800.0,136.4499969482422
2018-05-22,136.5,135.66000366210938,136.5,135.74000549316406,120400.0,135.74000549316406
2018-05-23,134.88999938964844,133.8300018310547,134.60000610351562,134.8300018310547,106300.0,134.8300018310547
2018-05-24,132.82000732421875,131.7899932861328,132.39999389648438,132.44000244140625,261800.0,132.44000244140625
2018-05-25,130.22000122070312,129.61000061035156,129.8000030517578,129.9600067138672,204900.0,129.9600067138672
2018-05-29,127.83000183105469,126.36000061035156,127.43000030517578,126.69999694824219,276400.0,126.69999694824219
2018-05-30,127.66999816894531,126.58999633789062,126.63999938964844,127.2300033569336,287700.0,127.2300033569336
2018-05-31,128.14999389648438,127.08999633789062,127.83000183105469,127.97000122070312,369800.0,127.97000122070312
2018-06-01,131.8699951171875,130.9199981689453,131.2899932861328,131.30999755859375,225800.0,131.30999755859375
2018-06-04,135.2899932861328,134.17999267578125,135.25,134.27999877929688,180500.0,134.27999877929688
2018-06-05,133.75,133.36000061035156,133.6300048828125,133.4600067138672,94700.0,133.4600067138672
2018-06-06,136.17999267578125,135.3800048828125,136.02999877929688,136.1699981689453,141500.0,136.1699981689453
2018-06-07,137.4199981689453,136.4199981689453,136.75999450683594,136.4499969482422,233500.0,136.4499969482422
2018-06-08,136.41000366210938,135.7899932861328,136.38999938964844,136.2100067138672,107100.0,136.2100067138672
2018-06-11,137.55999755859375,136.47000122070312,136.47999572753906,137.14999389648438,95200.0,137.14999389648438
2018-06-12,134.97999572753906,134.38999938964844,134.6999969482422,134.5500030517578,225000.0,134.5500030517578
2018-06-13,135.92999267578125,135.2899932861328,135.83999633789062,135.41000366210938,112400.0,135.41000366210938
2018-06-14,135.7899932861328,135.32000732421875,135.39999389648438,135.44000244140625,76800.0,135.44000244140625
2018-06-15,136.3800048828125,135.2100067138672,136.24000549316406,135.80999755859375,150400.0,135.80999755859375
2018-06-18,136.5500030517578,135.58999633789062,135.6199951171875,136.52000427246094,135400.0,136.52000427246094
2018-06-19,136.19000244140625,135.52999877929688,135.8000030517578,136.14999389648438,158100.0,136.14999389648438
2018-06-20,135.3000030517578,134.25999450683594,135.1999969482422,134.3699951171875,117600.0,134.3699951171875
2018-06-21,133.58999633789062,132.19000244140625,133.58999633789062,132.66000366210938,155600.0,132.66000366210938
2018-06-22,131.92999267578125,130.72000122070312,131.88999938964844,131.0,209600.0,131.0
2018-06-25,129.97999572753906,128.22999572753906,129.85000610351562,128.57000732421875,205700.0,128.57000732421875
2018-06-26,129.77000427246094,128.6300048828125,129.27000427246094,129.2100067138672,167400.0,129.2100067138672
2018-06-27,128.63999938964844,127.0999984741211,128.63999938964844,127.11000061035156,323500.0,127.11000061035156
2018-06-28,129.38999938964844,128.05999755859375,128.13999938964844,129.08999633789062,173400.0,129.08999633789062
2018-06-29,129.89999389648438,128.77999877929688,129.38999938964844,128.80999755859375,176600.0,128.80999755859375
2018-07-02,128.05999755859375,127.0,127.5199966430664,127.93000030517578,101500.0,127.93000030517578
2018-07-03,128.35000610351562,127.25,128.3300018310547,127.4000015258789,96500.0,127.4000015258789
2018-07-05,129.3000030517578,128.3800048828125,128.3800048828125,129.07000732421875,120800.0,129.07000732421875
2018-07-06,129.94000244140625,129.08999633789062,129.42999267578125,129.55999755859375,84300.0,129.55999755859375
2018-07-09,130.80999755859375,130.22999572753906,130.22999572753906,130.6999969482422,69500.0,130.6999969482422
2018-07-10,129.44000244140625,129.00999450683594,129.17999267578125,129.27000427246094,120100.0,129.27000427246094
2018-07-11,128.74000549316406,127.77999877929688,128.67999267578125,128.05999755859375,75300.0,128.05999755859375
2018-07-12,129.35000610351562,128.82000732421875,129.05999755859375,129.17999267578125,79700.0,129.17999267578125
2018-07-13,129.6699981689453,129.0800018310547,129.1199951171875,129.50999450683594,74900.0,129.50999450683594
2018-07-16,129.7100067138672,129.39999389648438,129.7100067138672,129.50999450683594,100500.0,129.50999450683594
2018-07-17,131.92999267578125,130.6999969482422,130.7899932861328,131.4499969482422,135600.0,131.4499969482422
2018-07-18,132.9499969482422,131.97000122070312,132.61000061035156,132.08999633789062,182200.0,132.08999633789062
2018-07-19,132.02000427246094,131.4600067138672,131.72000122070312,131.77000427246094,107700.0,131.77000427246094
2018-07-20,132.27000427246094,131.72999572753906,132.10000610351562,131.8000030517578,123000.0,131.8000030517578
2018-07-23,131.82000732421875,131.25,131.44000244140625,131.72999572753906,126800.0,131.72999572753906
2018-07-24,133.17999267578125,132.2100067138672,132.77000427246094,132.5800018310547,118200.0,132.5800018310547
2018-07-25,132.35000610351562,129.80999755859375,131.5800018310547,132.2100067138672,270700.0,132.2100067138672
2018-07-26,133.58999633789062,132.99000549316406,133.19000244140625,133.3300018310547,135600.0,133.3300018310547
2018-07-27,134.75999450683594,133.9600067138672,134.38999938964844,134.4600067138672,168100.0,134.4600067138672
2018-07-30,135.57000732421875,134.8000030517578,134.8300018310547,134.97999572753906,149900.0,134.97999572753906
2018-07-31,132.2899932861328,131.66000366210938,131.97999572753906,131.83999633789062,198700.0,131.83999633789062
2018-08-01,133.17999267578125,131.47000122070312,132.5,131.6300048828125,131800.0,131.6300048828125
2018-08-02,131.10000610351562,129.9499969482422,130.5500030517578,131.0500030517578,119300.0,131.0500030517578
2018-08-03,131.63999938964844,129.77000427246094,130.39999389648438,131.3000030517578,157700.0,131.3000030517578
2018-08-06,128.69000244140625,128.07000732421875,128.4600067138672,128.4499969482422,198200.0,128.4499969482422
2018-08-07,129.13999938964844,128.47000122070312,128.75999450683594,128.52000427246094,270900.0,128.52000427246094
2018-08-08,127.75,127.05000305175781,127.75,127.08999633789062,208400.0,127.08999633789062
2018-08-09,126.5,125.41999816894531,126.5,125.44999694824219,191100.0,125.44999694824219
2018-08-10,125.05000305175781,124.12999725341797,125.05000305175781,124.2300033569336,233000.0,124.2300033569336
2018-08-13,124.31999969482422,123.4800033569336,124.05999755859375,123.5,229200.0,123.5
2018-08-14,123.91999816894531,123.25,123.91999816894531,123.44999694824219,131000.0,123.44999694824219
2018-08-15,122.55999755859375,121.41999816894531,122.55999755859375,121.8499984741211,191500.0,121.8499984741211
2018-08-16,123.12000274658203,121.91999816894531,122.0,122.76000213623047,132900.0,122.76000213623047
2018-08-17,123.55000305175781,122.44000244140625,122.62999725341797,123.27999877929688,135100.0,123.27999877929688
2018-08-20,123.55999755859375,122.76000213623047,122.76000213623047,123.2699966430664,126400.0,123.2699966430664
2018-08-21,122.94999694824219,122.5,122.94999694824219,122.56999969482422,182600.0,122.56999969482422
2018-08-22,124.76000213623047,123.58000183105469,124.5199966430664,123.73999786376953,262900.0,123.73999786376953
2018-08-23,123.23999786376953,122.05999755859375,123.23999786376953,122.26000213623047,184300.0,122.26000213623047
2018-08-24,123.12999725341797,122.47000122070312,123.0199966430664,122.83999633789062,93200.0,122.83999633789062
2018-08-27,127.01000213623047,125.22000122070312,125.61000061035156,126.47000122070312,370500.0,126.47000122070312
2018-08-28,127.08999633789062,126.01000213623047,126.73999786376953,126.06999969482422,169100.0,126.06999969482422
2018-08-29,127.7699966430664,126.73999786376953,126.8499984741211,127.4800033569336,249000.0,127.4800033569336
2018-08-30,126.08999633789062,124.83000183105469,125.66000366210938,125.26000213623047,165200.0,125.26000213623047
2018-08-31,124.79000091552734,123.80000305175781,124.5999984741211,124.08000183105469,152600.0,124.08000183105469
2018-09-04,122.41999816894531,121.6500015258789,122.16999816894531,122.01000213623047,244500.0,122.01000213623047
2018-09-05,121.26000213623047,120.30999755859375,120.51000213623047,120.47000122070312,290800.0,120.47000122070312
2018-09-06,120.5,119.31999969482422,120.5,120.19000244140625,136600.0,120.19000244140625
2018-09-07,119.7699966430664,119.0199966430664,119.55999755859375,119.30000305175781,190300.0,119.30000305175781
2018-09-10,119.66000366210938,119.1500015258789,119.55000305175781,119.18000030517578,104500.0,119.18000030517578
2018-09-11,120.08999633789062,119.5199966430664,120.06999969482422,119.91999816894531,172200.0,119.91999816894531
2018-09-12,120.31999969482422,119.63999938964844,119.80000305175781,119.91000366210938,110500.0,119.91000366210938
2018-09-13,122.41000366210938,121.5999984741211,121.75,121.95999908447266,149900.0,121.95999908447266
2018-09-14,122.83000183105469,122.05999755859375,122.70999908447266,122.27999877929688,131400.0,122.27999877929688
2018-09-17,123.0199966430664,122.41000366210938,122.66999816894531,122.4800033569336,147300.0,122.4800033569336
2018-09-18,125.30000305175781,124.2699966430664,124.37999725341797,125.02999877929688,266900.0,125.02999877929688
2018-09-19,125.6500015258789,124.9800033569336,124.9800033569336,125.31999969482422,130900.0,125.31999969482422
2018-09-20,125.88999938964844,124.69000244140625,125.41999816894531,124.94999694824219,136000.0,124.94999694824219
2018-09-21,124.94999694824219,124.30999755859375,124.6500015258789,124.72000122070312,113600.0,124.72000122070312
2018-09-24,124.66000366210938,123.72000122070312,124.33999633789062,124.0,117900.0,124.0
2018-09-25,125.61000061035156,124.7699966430664,125.31999969482422,124.87999725341797,169900.0,124.87999725341797
2018-09-26,125.30000305175781,124.30999755859375,124.94999694824219,125.13999938964844,271000.0,125.13999938964844
2018-09-27,125.3499984741211,124.37999725341797,124.80000305175781,124.61000061035156,151200.0,124.61000061035156
2018-09-28,124.98999786376953,124.18000030517578,124.51000213623047,124.3499984741211,167300.0,124.3499984741211
2018-10-01,125.04000091552734,124.41000366210938,124.5999984741211,124.81999969482422,147200.0,124.81999969482422
2018-10-02,126.0199966430664,125.44000244140625,125.52999877929688,125.70999908447266,177100.0,125.70999908447266
2018-10-03,123.33999633789062,122.41999816894531,122.97000122070312,122.69999694824219,192000.0,122.69999694824219
2018-10-04,122.97000122070312,121.54000091552734,122.69999694824219,122.18000030517578,139500.0,122.18000030517578
2018-10-05,122.86000061035156,121.37000274658203,122.86000061035156,121.5,272500.0,121.5
2018-10-08,121.87999725341797,120.37999725341797,121.58999633789062,121.72000122070312,180000.0,121.72000122070312
2018-10-09,120.18000030517578,119.18000030517578,119.69999694824219,119.91999816894531,182500.0,119.91999816894531
2018-10-10,119.9000015258789,117.77999877929688,119.72000122070312,117.77999877929688,454400.0,117.77999877929688
2018-10-11,118.48999786376953,115.7699966430664,117.79000091552734,116.75,292400.0,116.75
2018-10-12,117.44000244140625,115.83000183105469,117.30000305175781,116.76000213623047,318500.0,116.76000213623047
2018-10-15,116.01000213623047,114.94999694824219,115.36000061035156,115.62999725341797,326900.0,115.62999725341797
2018-10-16,118.23999786376953,116.93000030517578,117.20999908447266,118.04000091552734,275600.0,118.04000091552734
2018-10-17,118.05999755859375,116.94000244140625,118.01000213623047,117.7300033569336,224500.0,117.7300033569336
2018-10-18,118.38999938964844,116.5199966430664,117.91000366210938,116.66999816894531,230000.0,116.66999816894531
2018-10-19,117.38999938964844,116.02999877929688,116.81999969482422,116.31999969482422,193400.0,116.31999969482422
2018-10-22,118.75,116.4000015258789,118.73999786376953,117.0999984741211,238700.0,117.0999984741211
2018-10-23,118.56999969482422,115.56999969482422,115.77999877929688,117.97000122070312,311600.0,117.97000122070312
2018-10-24,116.72000122070312,114.4000015258789,116.68000030517578,114.56999969482422,432000.0,114.56999969482422
2018-10-25,117.29000091552734,115.18000030517578,115.55000305175781,116.66000366210938,334700.0,116.66000366210938
2018-10-26,118.19000244140625,115.73999786376953,116.0,117.30000305175781,207700.0,117.30000305175781
2018-10-29,118.0199966430664,114.13999938964844,115.80000305175781,115.30999755859375,431700.0,115.30999755859375
2018-10-30,116.4000015258789,115.0,115.19999694824219,116.23999786376953,313100.0,116.23999786376953
2018-10-31,117.72000122070312,116.87000274658203,117.22000122070312,117.05000305175781,238400.0,117.05000305175781
2018-11-01,117.80999755859375,116.30000305175781,116.9000015258789,117.69999694824219,275500.0,117.69999694824219
2018-11-02,117.33999633789062,114.55000305175781,117.0,115.45999908447266,397500.0,115.45999908447266
2018-11-05,115.95999908447266,115.08999633789062,115.08999633789062,115.41000366210938,241900.0,115.41000366210938
2018-11-06,117.87000274658203,116.73999786376953,117.2699966430664,117.58000183105469,252200.0,117.58000183105469
2018-11-07,119.4800033569336,118.05999755859375,118.20999908447266,119.30999755859375,256900.0,119.30999755859375
2018-11-08,118.16000366210938,116.91999816894531,117.80999755859375,117.29000091552734,274400.0,117.29000091552734
2018-11-09,117.55000305175781,116.69999694824219,117.3499984741211,117.23999786376953,133900.0,117.23999786376953
2018-11-12,117.30000305175781,115.38999938964844,117.20999908447266,115.56999969482422,297000.0,115.56999969482422
2018-11-13,116.11000061035156,114.80000305175781,115.5,115.11000061035156,250100.0,115.11000061035156
2018-11-14,117.6500015258789,116.37999725341797,116.95999908447266,116.87999725341797,247000.0,116.87999725341797
2018-11-15,117.30000305175781,115.91999816894531,116.33999633789062,117.0,184800.0,117.0
2018-11-16,117.25,115.80000305175781,115.81999969482422,116.95999908447266,120400.0,116.95999908447266
2018-11-19,118.45999908447266,116.86000061035156,118.33999633789062,117.13999938964844,228600.0,117.13999938964844
2018-11-20,118.30000305175781,116.97000122070312,117.94000244140625,117.29000091552734,284900.0,117.29000091552734
2018-11-21,120.08999633789062,118.93000030517578,119.22000122070312,119.25,228700.0,119.25
2018-11-23,119.95999908447266,119.31999969482422,119.5199966430664,119.70999908447266,134000.0,119.70999908447266
2018-11-26,121.30999755859375,120.54000091552734,120.55000305175781,121.2699966430664,149400.0,121.2699966430664
2018-11-27,122.1500015258789,120.66999816894531,121.87999725341797,121.0,323900.0,121.0
2018-11-28,121.58000183105469,119.58999633789062,120.61000061035156,121.58000183105469,281100.0,121.58000183105469
2018-11-29,122.31999969482422,121.37999725341797,121.5199966430664,121.77999877929688,125600.0,121.77999877929688
2018-11-30,121.58000183105469,120.80000305175781,120.80000305175781,121.4800033569336,194700.0,121.4800033569336
2018-12-03,123.81999969482422,123.12000274658203,123.26000213623047,123.51000213623047,261000.0,123.51000213623047
2018-12-04,122.8499984741211,120.31999969482422,122.2699966430664,120.87999725341797,273500.0,120.87999725341797
2018-12-06,121.83999633789062,119.41000366210938,120.2699966430664,121.83000183105469,354600.0,121.83000183105469
2018-12-07,122.02999877929688,119.4000015258789,121.6500015258789,119.97000122070312,206100.0,119.97000122070312
2018-12-10,121.2699966430664,119.55999755859375,121.05000305175781,120.94000244140625,344200.0,120.94000244140625
2018-12-11,121.1500015258789,119.94000244140625,120.68000030517578,120.41000366210938,322000.0,120.41000366210938
2018-12-12,122.9000015258789,121.8499984741211,122.3499984741211,121.88999938964844,145400.0,121.88999938964844
2018-12-13,121.54000091552734,120.37000274658203,121.54000091552734,120.77999877929688,217400.0,120.77999877929688
2018-12-14,121.0199966430664,119.9000015258789,120.33000183105469,120.0999984741211,132000.0,120.0999984741211
2018-12-17,120.51000213623047,119.12000274658203,120.0,119.55000305175781,189100.0,119.55000305175781
2018-12-18,121.2699966430664,119.83999633789062,120.87999725341797,120.01000213623047,181700.0,120.01000213623047
2018-12-19,122.0,118.87000274658203,120.51000213623047,119.37999725341797,207900.0,119.37999725341797
2018-12-20,119.52999877929688,117.37999725341797,119.0,118.44999694824219,176900.0,118.44999694824219
2018-12-21,116.20999908447266,113.9000015258789,115.62000274658203,113.95999908447266,379700.0,113.95999908447266
2018-12-24,113.56999969482422,111.56999969482422,113.44999694824219,111.80999755859375,335800.0,111.80999755859375
2018-12-26,113.88999938964844,111.12000274658203,112.54000091552734,113.72000122070312,390600.0,113.72000122070312
2018-12-27,115.4800033569336,113.12000274658203,113.41000366210938,115.4800033569336,230400.0,115.4800033569336
2018-12-28,117.25,115.77999877929688,115.95999908447266,116.33999633789062,179300.0,116.33999633789062
2018-12-31,116.7699966430664,115.38999938964844,116.44000244140625,116.08000183105469,184700.0,116.08000183105469
2019-01-02,116.52999877929688,114.68000030517578,114.68000030517578,116.27999877929688,169900.0,116.27999877929688
2019-01-03,116.27999877929688,114.29000091552734,115.8499984741211,114.6500015258789,309500.0,114.6500015258789
2019-01-04,120.16999816894531,117.51000213623047,117.94000244140625,119.7300033569336,307500.0,119.7300033569336
2019-01-07,122.18000030517578,120.31999969482422,120.70999908447266,121.27999877929688,156100.0,121.27999877929688
2019-01-08,123.4800033569336,121.95999908447266,123.16000366210938,122.30999755859375,150400.0,122.30999755859375
2019-01-09,123.30000305175781,122.38999938964844,122.8499984741211,122.91999816894531,139800.0,122.91999816894531
2019-01-10,124.58000183105469,123.2699966430664,123.70999908447266,124.48999786376953,202900.0,124.48999786376953
2019-01-11,125.5199966430664,124.87999725341797,125.01000213623047,125.06999969482422,135500.0,125.06999969482422
2019-01-14,126.0999984741211,124.48999786376953,124.54000091552734,125.38999938964844,156600.0,125.38999938964844
2019-01-15,126.63999938964844,125.45999908447266,126.1500015258789,126.27999877929688,172300.0,126.27999877929688
2019-01-16,126.37000274658203,125.5999984741211,126.05999755859375,125.66000366210938,171400.0,125.66000366210938
2019-01-17,125.29000091552734,124.0199966430664,124.48999786376953,124.91999816894531,138700.0,124.91999816894531
2019-01-18,125.79000091552734,124.87000274658203,124.88999938964844,125.3499984741211,158600.0,125.3499984741211
2019-01-22,124.3499984741211,123.05999755859375,124.0,123.5999984741211,159800.0,123.5999984741211
2019-01-23,123.27999877929688,121.91000366210938,123.06999969482422,122.47000122070312,130600.0,122.47000122070312
2019-01-24,123.06999969482422,122.30999755859375,122.63999938964844,122.83000183105469,90400.0,122.83000183105469
2019-01-25,123.98999786376953,123.45999908447266,123.73999786376953,123.72000122070312,80000.0,123.72000122070312
2019-01-28,122.56999969482422,121.86000061035156,122.26000213623047,122.4800033569336,132000.0,122.4800033569336
2019-01-29,122.83000183105469,122.19000244140625,122.4800033569336,122.2699966430664,85300.0,122.2699966430664
2019-01-30,123.48999786376953,121.69000244140625,122.0999984741211,123.04000091552734,132300.0,123.04000091552734
2019-01-31,123.37999725341797,122.33000183105469,122.69999694824219,123.16999816894531,108500.0,123.16999816894531
2019-02-01,122.6500015258789,121.6500015258789,122.43000030517578,122.0,152700.0,122.0
2019-02-04,122.94000244140625,121.94000244140625,122.44000244140625,122.9000015258789,104000.0,122.9000015258789
2019-02-05,123.72000122070312,123.20999908447266,123.5199966430664,123.47000122070312,120300.0,123.47000122070312
2019-02-06,122.01000213623047,120.58000183105469,121.72000122070312,121.05000305175781,271200.0,121.05000305175781
2019-02-07,119.41000366210938,117.37999725341797,119.23999786376953,118.11000061035156,310700.0,118.11000061035156
2019-02-08,117.31999969482422,116.4000015258789,117.27999877929688,117.30999755859375,206100.0,117.30999755859375
2019-02-11,117.88999938964844,117.0,117.88999938964844,117.1500015258789,167500.0,117.1500015258789
2019-02-12,119.83000183105469,119.04000091552734,119.04000091552734,119.77999877929688,207600.0,119.77999877929688
2019-02-13,120.05999755859375,119.36000061035156,119.95999908447266,119.62999725341797,111200.0,119.62999725341797
2019-02-14,119.5,118.62999725341797,119.08000183105469,119.25,235600.0,119.25
2019-02-15,121.2300033569336,120.20999908447266,120.3499984741211,121.1500015258789,164900.0,121.1500015258789
2019-02-19,121.7699966430664,120.5199966430664,120.5199966430664,121.48999786376953,104100.0,121.48999786376953
2019-02-20,123.36000061035156,122.29000091552734,122.30999755859375,122.79000091552734,173000.0,122.79000091552734
2019-02-21,121.9800033569336,121.08999633789062,121.73999786376953,121.23999786376953,173100.0,121.23999786376953
2019-02-22,122.0199966430664,121.44999694824219,121.94000244140625,121.81999969482422,105000.0,121.81999969482422
2019-02-25,122.94999694824219,122.4000015258789,122.70999908447266,122.41000366210938,119400.0,122.41000366210938
2019-02-26,123.6500015258789,122.75,122.75,123.2300033569336,102400.0,123.2300033569336
2019-02-27,122.76000213623047,122.08999633789062,122.69999694824219,122.31999969482422,132900.0,122.31999969482422
2019-02-28,121.44000244140625,120.54000091552734,121.30000305175781,121.04000091552734,124800.0,121.04000091552734
2019-03-01,120.5999984741211,119.62999725341797,120.4000015258789,120.33999633789062,211500.0,120.33999633789062
2019-03-04,119.02999877929688,117.95999908447266,119.0199966430664,118.41999816894531,240300.0,118.41999816894531
2019-03-05,118.5,117.91999816894531,118.5,118.26000213623047,149800.0,118.26000213623047
2019-03-06,118.30999755859375,117.87999725341797,118.11000061035156,117.9800033569336,153000.0,117.9800033569336
2019-03-07,118.26000213623047,116.80999755859375,118.23999786376953,117.23999786376953,138500.0,117.23999786376953
2019-03-08,117.7300033569336,116.80999755859375,116.80999755859375,117.70999908447266,100200.0,117.70999908447266
2019-03-11,119.36000061035156,118.5,118.5,119.12999725341797,134700.0,119.12999725341797
2019-03-12,119.19999694824219,118.58000183105469,119.18000030517578,118.76000213623047,79000.0,118.76000213623047
2019-03-13,119.66000366210938,118.55999755859375,118.6500015258789,119.30999755859375,61500.0,119.30999755859375
2019-03-14,118.11000061035156,117.44999694824219,117.9000015258789,117.69999694824219,139800.0,117.69999694824219
2019-03-15,119.19999694824219,118.75,119.0,118.97000122070312,150900.0,118.97000122070312
2019-03-18,119.5999984741211,118.80999755859375,118.94000244140625,119.51000213623047,106300.0,119.51000213623047
2019-03-19,120.48999786376953,119.63999938964844,119.94000244140625,119.7300033569336,85700.0,119.7300033569336
2019-03-20,120.43000030517578,118.95999908447266,120.31999969482422,119.66999816894531,140500.0,119.66999816894531
2019-03-21,120.48999786376953,119.26000213623047,119.62000274658203,120.44000244140625,127200.0,120.44000244140625
2019-03-22,121.16000366210938,119.83000183105469,121.11000061035156,120.22000122070312,179400.0,120.22000122070312
2019-03-25,120.68000030517578,119.41999816894531,119.88999938964844,120.48999786376953,136400.0,120.48999786376953
2019-03-26,122.27999877929688,121.5199966430664,122.01000213623047,121.7699966430664,138300.0,121.7699966430664
2019-03-27,121.36000061035156,120.52999877929688,121.12000274658203,121.02999877929688,143300.0,121.02999877929688
2019-03-28,119.51000213623047,118.75,119.36000061035156,119.06999969482422,155500.0,119.06999969482422
2019-03-29,118.30999755859375,117.83999633789062,118.25,118.0199966430664,250700.0,118.0199966430664
2019-04-01,120.19999694824219,119.45999908447266,119.45999908447266,119.87999725341797,140500.0,119.87999725341797
2019-04-02,120.73999786376953,120.11000061035156,120.5,120.6500015258789,88400.0,120.6500015258789
2019-04-03,121.5999984741211,120.83000183105469,120.94999694824219,121.06999969482422,117900.0,121.06999969482422
2019-04-04,122.38999938964844,121.6500015258789,121.69999694824219,122.08000183105469,155600.0,122.08000183105469
2019-04-05,122.7300033569336,121.87999725341797,122.0,122.54000091552734,132100.0,122.54000091552734
2019-04-08,122.48999786376953,121.7300033569336,121.7300033569336,122.23999786376953,84600.0,122.23999786376953
